Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,23/01/2020,06:00,06:15,116
57.149472,-2.097698,23/01/2020,06:15,06:30,116
57.149472,-2.097698,23/01/2020,06:30,06:45,216
57.149472,-2.097698,23/01/2020,06:45,07:00,228
57.149472,-2.097698,23/01/2020,07:00,07:15,256
57.149472,-2.097698,23/01/2020,07:15,07:30,316
57.149472,-2.097698,23/01/2020,07:30,07:45,364
57.149472,-2.097698,23/01/2020,07:45,08:00,364
57.149472,-2.097698,23/01/2020,08:00,08:15,408
57.149472,-2.097698,23/01/2020,08:15,08:30,380
57.149472,-2.097698,23/01/2020,08:30,08:45,416
57.149472,-2.097698,23/01/2020,08:45,09:00,472
57.149472,-2.097698,23/01/2020,09:00,09:15,328
57.149472,-2.097698,23/01/2020,09:15,09:30,316
57.149472,-2.097698,23/01/2020,09:30,09:45,380
57.149472,-2.097698,23/01/2020,09:45,10:00,360
57.149472,-2.097698,23/01/2020,10:00,10:15,392
57.149472,-2.097698,23/01/2020,10:15,10:30,360
57.149472,-2.097698,23/01/2020,10:30,10:45,364
57.149472,-2.097698,23/01/2020,10:45,11:00,312
57.149472,-2.097698,23/01/2020,11:00,11:15,336
57.149472,-2.097698,23/01/2020,11:15,11:30,360
57.149472,-2.097698,23/01/2020,11:30,11:45,332
57.149472,-2.097698,23/01/2020,11:45,12:00,388
57.149472,-2.097698,23/01/2020,12:00,12:15,300
57.149472,-2.097698,23/01/2020,12:15,12:30,416
57.149472,-2.097698,23/01/2020,12:30,12:45,332
57.149472,-2.097698,23/01/2020,12:45,13:00,324
57.149472,-2.097698,23/01/2020,13:00,13:15,340
57.149472,-2.097698,23/01/2020,13:15,13:30,320
57.149472,-2.097698,23/01/2020,13:30,13:45,380
57.149472,-2.097698,23/01/2020,13:45,14:00,388
57.149472,-2.097698,23/01/2020,14:00,14:15,396
57.149472,-2.097698,23/01/2020,14:15,14:30,364
57.149472,-2.097698,23/01/2020,14:30,14:45,300
57.149472,-2.097698,23/01/2020,14:45,15:00,364
57.149472,-2.097698,23/01/2020,15:00,15:15,336
57.149472,-2.097698,23/01/2020,15:15,15:30,332
57.149472,-2.097698,23/01/2020,15:30,15:45,432
